profile_id,education_level,OL_subject_0_score,OL_subject_1_score,OL_subject_2_score,OL_subject_3_score,OL_subject_4_score,OL_subject_5_score,career_0,career_1,career_2,career_3,career_4,career_5,AL_stream,AL_subject_10_score,AL_subject_11_score,AL_subject_12_score,AL_subject_3_score,AL_subject_1_score,AL_subject_0_score,university_score,gpa,AL_subject_2_score,AL_subject_4_score,AL_subject_5_score,AL_subject_6_score,AL_subject_7_score,AL_subject_8_score,AL_subject_9_score
4259,0,29,76,15,60,24,45,0.6625,0.7214999999999999,0.6124999999999999,0.4575,0.40750000000000003,0.5575,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4260,0,65,10,56,19,2,0,0.653,0.643,0.603,0.47800000000000004,0.42800000000000005,0.5780000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4261,1,94,66,32,50,69,52,0.7260000000000001,0.715,0.9,0.466,0.41600000000000004,0.5660000000000001,4.0,38.0,72.0,84.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4262,1,35,97,34,26,28,97,0.95,0.7625,0.649,0.467,0.41700000000000004,0.5670000000000001,0.0,-1.0,-1.0,-1.0,-1.0,74.0,64.0,-1.0,-1.0,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4263,1,98,7,90,29,31,48,0.7000000000000001,0.6555,0.65,0.6950000000000001,0.445,0.5950000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,94.0,93.0,-1.0,-1.0,-1.0
4264,1,39,63,54,80,83,42,0.679,0.7215,0.629,0.7030000000000001,0.42700000000000005,0.5770000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,96.0,17.0,37.0,-1.0,-1.0,-1.0
4265,0,15,95,87,39,80,2,0.7035,0.7859999999999999,0.6535,0.4935,0.4435,0.5935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4266,1,19,68,40,17,51,89,0.657,0.722,0.723,0.47000000000000003,0.42000000000000004,0.5700000000000001,4.0,91.0,98.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4267,1,81,76,93,18,97,22,0.7535000000000001,0.7605,0.7035,0.6825,0.4465,0.5965,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.0,57.0,27.0,-1.0,-1.0,-1.0
4268,1,32,57,19,50,39,34,0.6485,0.695,0.5984999999999999,0.7074999999999999,0.40950000000000003,0.5595,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,60.0,41.0,-1.0,-1.0,-1.0
4269,2,85,41,52,37,77,66,0.7020000000000001,0.6875,0.872,0.47600000000000003,0.654,0.88,4.0,21.0,62.0,55.0,-1.0,-1.0,-1.0,73.0,3.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4270,1,86,89,20,1,49,87,0.95,0.7435,0.685,0.46,0.41000000000000003,0.56,0.0,-1.0,-1.0,-1.0,-1.0,91.0,88.0,-1.0,-1.0,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4271,0,3,79,88,27,40,48,0.6760000000000002,0.7625,0.6260000000000001,0.494,0.444,0.5940000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4272,1,31,17,14,65,6,49,0.6050000000000001,0.6325,0.7190000000000001,0.457,0.40700000000000003,0.557,4.0,90.0,70.0,41.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4273,2,28,11,98,35,32,19,0.6380000000000001,0.6655,0.5880000000000001,0.499,0.5960000000000001,0.795,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.0,2.98,-1.0,-1.0,-1.0,-1.0,6.0,72.0,25.0
4274,0,61,96,13,25,49,57,0.7135,0.7505,0.6635,0.4565,0.40650000000000003,0.5565,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4275,1,39,16,2,6,24,19,0.6060000000000001,0.8059999999999999,0.556,0.451,0.401,0.551,1.0,-1.0,-1.0,-1.0,1.0,71.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4276,1,10,65,3,92,31,44,0.7575,0.699,0.5764999999999999,0.4515,0.4015,0.5515,0.0,-1.0,-1.0,-1.0,-1.0,22.0,13.0,-1.0,-1.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4277,0,55,8,97,30,80,49,0.6615,0.6605,0.6114999999999999,0.4985,0.4485,0.5985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4278,0,8,81,53,98,64,65,0.6655,0.748,0.6154999999999999,0.47650000000000003,0.42650000000000005,0.5765,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4279,1,94,85,22,29,19,9,0.7400000000000001,0.7385,0.6900000000000001,0.461,0.41100000000000003,0.561,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.0,45.0,68.0
4280,1,99,48,26,62,4,58,0.7100000000000001,0.6849999999999999,0.66,0.463,0.41300000000000003,0.5630000000000001,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.0,67.0,87.0
4281,0,43,50,67,44,28,68,0.6765,0.7084999999999999,0.6265,0.48350000000000004,0.4335,0.5835,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4282,1,54,44,0,59,8,5,0.8750000000000001,0.6659999999999999,0.598,0.45,0.4,0.55,0.0,-1.0,-1.0,-1.0,-1.0,11.0,91.0,-1.0,-1.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4283,1,33,1,92,15,5,28,0.95,0.6475,0.5800000000000001,0.496,0.446,0.5960000000000001,0.0,-1.0,-1.0,-1.0,-1.0,94.0,93.0,-1.0,-1.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4284,1,33,27,12,55,1,37,0.6160000000000001,0.6465,0.5660000000000001,0.456,0.406,0.556,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,44.0,66.0
4285,1,60,66,12,88,38,35,0.682,0.92,0.632,0.456,0.406,0.556,1.0,-1.0,-1.0,-1.0,43.0,66.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4286,1,20,22,49,3,52,46,0.6165,0.6575,0.5665,0.47450000000000003,0.42450000000000004,0.5745,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,32.0,14.0
4287,1,86,29,4,85,78,18,0.95,0.6455,0.617,0.452,0.402,0.552,0.0,-1.0,-1.0,-1.0,-1.0,66.0,88.0,-1.0,-1.0,41.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4288,2,10,75,35,41,31,86,0.6525,0.92,0.6024999999999999,0.4675,0.503,0.88,1.0,-1.0,-1.0,-1.0,41.0,17.0,64.0,75.0,2.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4289,0,50,88,51,17,54,53,0.7135,0.7575,0.6635,0.47550000000000003,0.42550000000000004,0.5755,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4290,0,97,89,10,13,86,59,0.741,0.7385,0.691,0.455,0.405,0.555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4291,2,83,45,36,3,87,89,0.6960000000000001,0.6855,0.646,0.468,0.5695,0.77,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.0,3.01,-1.0,-1.0,-1.0,-1.0,58.0,43.0,61.0
4292,1,78,56,13,11,59,21,0.6905,0.6904999999999999,0.6405,0.6625,0.40650000000000003,0.5565,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.0,42.0,23.0,-1.0,-1.0,-1.0
4293,0,98,3,74,89,68,37,0.6880000000000001,0.6415,0.638,0.487,0.437,0.5870000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4294,0,55,10,94,2,21,93,0.662,0.662,0.612,0.497,0.447,0.5970000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4295,0,64,62,44,37,0,95,0.6980000000000001,0.715,0.648,0.47200000000000003,0.42200000000000004,0.5720000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4296,1,22,29,0,16,78,0,0.6010000000000001,0.6435,0.551,0.642,0.4,0.55,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,32.0,15.0,-1.0,-1.0,-1.0
4297,2,65,93,81,79,25,36,0.7485,0.78,0.6985,0.49050000000000005,0.5965,0.7985,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,3.04,-1.0,-1.0,-1.0,-1.0,3.0,66.0,62.0
4298,1,83,21,87,29,97,5,0.95,0.6749999999999999,0.6475,0.4935,0.4435,0.5935,0.0,-1.0,-1.0,-1.0,-1.0,2.0,23.0,-1.0,-1.0,80.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4299,0,0,87,39,99,32,87,0.6565,0.7499999999999999,0.6064999999999999,0.46950000000000003,0.41950000000000004,0.5695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4300,1,89,22,33,81,65,39,0.6775,0.6495,0.6275,0.4665,0.41650000000000004,0.5665,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,10.0,91.0
4301,1,30,38,66,7,63,81,0.6510000000000001,0.6900000000000001,0.6010000000000001,0.483,0.43300000000000005,0.5830000000000001,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.0,72.0,96.0
4302,2,84,33,29,79,56,82,0.6815,0.6639999999999999,0.6315,0.4645,0.6679999999999999,0.88,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.0,3.69,-1.0,-1.0,-1.0,-1.0,68.0,16.0,74.0
4303,1,60,81,47,78,28,87,0.7145,0.745,0.6645,0.7174999999999999,0.42350000000000004,0.5735,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.0,74.0,82.0,-1.0,-1.0,-1.0
4304,1,39,84,9,60,81,24,0.6775,0.7304999999999999,0.6275,0.6984999999999999,0.4045,0.5545,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.0,85.0,69.0,-1.0,-1.0,-1.0
4305,0,95,83,67,62,7,3,0.7615,0.7579999999999999,0.7114999999999999,0.48350000000000004,0.4335,0.5835,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4306,0,56,90,97,51,77,9,0.7445,0.7835,0.6945,0.4985,0.4485,0.5985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4307,1,54,90,15,59,36,36,0.9235,0.7424999999999999,0.6515,0.4575,0.40750000000000003,0.5575,0.0,-1.0,-1.0,-1.0,-1.0,64.0,0.0,-1.0,-1.0,74.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4308,1,73,22,76,51,42,57,0.683,0.671,0.633,0.7360000000000001,0.43800000000000006,0.5880000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.0,80.0,43.0,-1.0,-1.0,-1.0
4309,1,15,74,80,2,6,18,0.679,0.897,0.629,0.49,0.44000000000000006,0.5900000000000001,1.0,-1.0,-1.0,-1.0,52.0,31.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4310,0,93,30,23,44,19,36,0.6845,0.6565,0.6345,0.4615,0.41150000000000003,0.5615,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4311,0,18,26,10,76,31,59,0.5990000000000001,0.644,0.549,0.455,0.405,0.555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4312,0,60,27,56,56,62,13,0.665,0.6685,0.615,0.47800000000000004,0.42800000000000005,0.5780000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4313,1,13,74,1,77,60,21,0.95,0.7114999999999999,0.5874999999999999,0.4505,0.4005,0.5505,0.0,-1.0,-1.0,-1.0,-1.0,7.0,49.0,-1.0,-1.0,89.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4314,1,59,44,97,50,74,20,0.9425,0.7144999999999999,0.6515,0.4985,0.4485,0.5985,0.0,-1.0,-1.0,-1.0,-1.0,58.0,83.0,-1.0,-1.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4315,1,17,60,55,25,39,30,0.6545,0.7174999999999999,0.7805,0.47750000000000004,0.42750000000000005,0.5775,4.0,96.0,29.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4316,1,31,12,40,44,66,84,0.8960000000000001,0.638,0.5630000000000001,0.47000000000000003,0.42000000000000004,0.5700000000000001,0.0,-1.0,-1.0,-1.0,-1.0,85.0,14.0,-1.0,-1.0,85.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4317,1,25,12,4,77,48,55,0.5890000000000001,0.62,0.539,0.452,0.402,0.552,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,19.0,45.0
4318,1,46,57,31,84,51,82,0.6685,0.701,0.6184999999999999,0.5915,0.41550000000000004,0.5655,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.0,16.0,4.0,-1.0,-1.0,-1.0
4319,2,27,37,45,29,99,27,0.6365000000000001,0.6779999999999999,0.9,0.47250000000000003,0.526,0.7105,4.0,26.0,97.0,86.0,-1.0,-1.0,-1.0,90.0,2.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4320,1,43,9,51,13,76,13,0.6275000000000001,0.6389999999999999,0.6975,0.47550000000000003,0.42550000000000004,0.5755,4.0,91.0,88.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4321,0,66,70,58,89,38,1,0.7150000000000001,0.734,0.665,0.479,0.42900000000000005,0.5790000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4322,1,38,40,97,16,50,34,0.6765000000000001,0.7084999999999999,0.6265000000000001,0.6285000000000001,0.4485,0.5985,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,59.0,49.0,-1.0,-1.0,-1.0
4323,1,52,94,25,61,16,2,0.7085,0.7535,0.6585,0.4625,0.41250000000000003,0.5625,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,98.0,26.0
4324,1,21,78,45,88,80,82,0.6715,0.92,0.6214999999999999,0.47250000000000003,0.42250000000000004,0.5725,1.0,-1.0,-1.0,-1.0,62.0,91.0,65.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4325,1,74,15,36,29,48,50,0.921,0.6405,0.607,0.468,0.41800000000000004,0.5680000000000001,0.0,-1.0,-1.0,-1.0,-1.0,67.0,93.0,-1.0,-1.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4326,0,67,8,92,69,66,19,0.671,0.658,0.621,0.496,0.446,0.5960000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4327,0,42,31,57,7,38,5,0.6515,0.6749999999999999,0.6014999999999999,0.47850000000000004,0.4285,0.5785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4328,0,93,72,6,95,65,45,0.7180000000000001,0.711,0.668,0.453,0.403,0.553,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4329,0,90,19,24,7,18,83,0.671,0.6405,0.621,0.462,0.41200000000000003,0.562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4330,1,83,43,73,10,24,88,0.7125,0.701,0.6625,0.7185,0.4365,0.5865,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,36.0,10.0,-1.0,-1.0,-1.0
4331,0,65,83,14,27,66,60,0.7050000000000001,0.7314999999999999,0.655,0.457,0.40700000000000003,0.557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4332,1,40,18,91,40,70,89,0.6535000000000001,0.92,0.6035,0.4955,0.4455,0.5955,1.0,-1.0,-1.0,-1.0,57.0,65.0,96.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4333,0,79,90,82,10,33,5,0.7600000000000001,0.776,0.7100000000000001,0.491,0.441,0.5910000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4334,0,74,43,98,34,72,0,0.7160000000000001,0.7135,0.666,0.499,0.449,0.5990000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4335,1,31,16,5,24,10,22,0.8485,0.6265,0.5495,0.4525,0.4025,0.5525,0.0,-1.0,-1.0,-1.0,-1.0,6.0,15.0,-1.0,-1.0,73.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4336,1,80,91,36,22,83,8,0.7390000000000001,0.7545,0.6890000000000001,0.6220000000000001,0.41800000000000004,0.5680000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.0,56.0,39.0,-1.0,-1.0,-1.0
4337,1,94,9,53,75,34,26,0.6795,0.6399999999999999,0.7414999999999999,0.47650000000000003,0.42650000000000005,0.5765,4.0,84.0,91.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4338,2,7,29,70,89,79,66,0.6210000000000001,0.6785,0.5990000000000001,0.485,0.5880000000000001,0.789,4.0,82.0,15.0,7.0,-1.0,-1.0,-1.0,97.0,3.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4339,0,20,48,97,40,76,63,0.6665000000000001,0.7204999999999999,0.6165,0.4985,0.4485,0.5985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4340,1,80,45,32,17,72,18,0.95,0.6835,0.641,0.466,0.41600000000000004,0.5660000000000001,0.0,-1.0,-1.0,-1.0,-1.0,43.0,78.0,-1.0,-1.0,80.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4341,1,98,41,89,88,0,42,0.7335,0.706,0.9,0.4945,0.4445,0.5945,4.0,38.0,54.0,61.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4342,2,64,52,16,22,73,86,0.674,0.886,0.624,0.458,0.5385,0.88,1.0,-1.0,-1.0,-1.0,89.0,76.0,16.0,67.0,2.87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4343,1,5,17,53,68,78,90,0.5985,0.6519999999999999,0.5485,0.47650000000000003,0.42650000000000005,0.5765,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,98.0,79.0,12.0
4344,0,35,9,57,59,65,77,0.6225,0.6419999999999999,0.5725,0.47850000000000004,0.4285,0.5785,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4345,1,20,57,31,14,36,32,0.6855,0.701,0.5924999999999999,0.4655,0.41550000000000004,0.5655,0.0,-1.0,-1.0,-1.0,-1.0,49.0,11.0,-1.0,-1.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4346,0,4,20,14,69,13,28,0.5810000000000001,0.637,0.531,0.457,0.40700000000000003,0.557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4347,1,95,5,92,70,91,67,0.6960000000000001,0.6535,0.7260000000000001,0.496,0.446,0.5960000000000001,4.0,96.0,38.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4348,2,74,0,80,4,75,61,0.664,0.64,0.814,0.49,0.5915,0.792,4.0,80.0,93.0,50.0,-1.0,-1.0,-1.0,66.0,3.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4349,1,82,80,47,45,3,30,0.8545,0.7434999999999999,0.6855,0.47350000000000003,0.42350000000000004,0.5735,0.0,-1.0,-1.0,-1.0,-1.0,39.0,40.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4350,1,67,6,32,61,23,25,0.639,0.625,0.629,0.466,0.41600000000000004,0.5660000000000001,4.0,26.0,35.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4351,1,42,8,42,81,57,38,0.7780000000000001,0.633,0.5710000000000001,0.47100000000000003,0.42100000000000004,0.5710000000000001,0.0,-1.0,-1.0,-1.0,-1.0,60.0,23.0,-1.0,-1.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4352,0,43,79,43,67,51,4,0.6935,0.7399999999999999,0.6435,0.47150000000000003,0.42150000000000004,0.5715,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4353,1,13,1,25,84,85,5,0.5765,0.6139999999999999,0.5265,0.4625,0.41250000000000003,0.5625,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.0,17.0,39.0
4354,0,83,94,37,76,59,60,0.7455,0.7595,0.6955,0.4685,0.41850000000000004,0.5685,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4355,1,94,77,89,31,95,58,0.7655000000000001,0.76,0.7155,0.6045,0.4445,0.5945,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.0,23.0,42.0,-1.0,-1.0,-1.0
4356,1,87,84,15,91,87,50,0.7285,0.7334999999999999,0.9,0.4575,0.40750000000000003,0.5575,4.0,83.0,18.0,81.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4357,0,75,38,89,97,84,10,0.7075,0.7015,0.6575,0.4945,0.4445,0.5945,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4358,1,14,4,57,68,22,15,0.5965,0.6345,0.5465,0.6665,0.4285,0.5785,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.0,54.0,70.0,-1.0,-1.0,-1.0
4359,1,35,96,58,16,0,72,0.9050000000000001,0.773,0.66,0.479,0.42900000000000005,0.5790000000000001,0.0,-1.0,-1.0,-1.0,-1.0,46.0,48.0,-1.0,-1.0,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4360,0,6,22,24,95,26,63,0.5900000000000001,0.645,0.54,0.462,0.41200000000000003,0.562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4361,1,82,93,91,75,74,4,0.7705000000000001,0.785,0.8365,0.4955,0.4455,0.5955,4.0,62.0,21.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4362,1,22,20,29,69,7,65,0.6065,0.6445,0.5565,0.48850000000000005,0.41450000000000004,0.5645,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,10.0,42.0,-1.0,-1.0,-1.0
4363,1,27,96,43,21,4,0,0.95,0.7655,0.6445,0.47150000000000003,0.42150000000000004,0.5715,0.0,-1.0,-1.0,-1.0,-1.0,23.0,65.0,-1.0,-1.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
